shopid,itemid
16231058,609248665
21434538,1269824196
15968426,1083756630
21434538,275307132
5521250,2355264668
22601147,988017280
59510946,1551275162
21006048,907858422
11095203,83226802
21434538,1145476809
28053213,2415430436
16925198,179411834
126646424,2265417196
11095203,1035055468
15968426,833664356
59510946,1684227519
21434538,1275571023
16231058,270417753
69719776,2184903122
59510946,1826553707
69719776,2449563207
8371340,1882248912
105018383,1682039159
21434538,688742676
59510946,2215289551
11095203,1281310786
21434538,627601852
21434538,1413760887
59510946,963301130
80294228,2311166533
4731209,848500066
83839765,1436304988
15968426,2178497988
4731209,1670578885
59510946,963385981
5700097,1906434502
4731209,1670566366
4731209,1612676277
21434538,253769487
16231058,426484343
125791663,2087246643
9474968,269272890
59510946,1546071684
16242741,164702305
22601147,2011470010
15968426,1720342377
83839765,1436308501
105018383,1679826226
59510946,1621201647
16231058,511857364
28053213,2163849682
21434538,246175178
126646424,2265417165
83839765,1457399530
21434538,833232209
18075472,2322633107
16925198,1667372433
105018383,1679870440
126646424,2265417048
105018383,1681805065
27280018,1073225431
21434538,1668092862
139720872,2444993393
59510946,2027758150
27280018,2332082092
126646424,2265417192
21434538,688760604
83839765,1467862622
21434538,666973002
21434538,1938646592
21434538,288977383
16231058,377415122
3737672,1906845684
16925198,161560902
126646424,2265417151
83839765,1452226616
21434538,1413997510
21434538,897580623
59510946,1490334536
10080831,1854453498
21434538,583667879
59510946,963366694
21434538,549879661
21434538,1670231769
59510946,963412646
21434538,737920742
16231058,234686817
15968426,723045019
21434538,957145005
125791663,2090691269
59510946,1719282160
21434538,249173171
21434538,1771307068
21434538,289388153
36259067,2282023789
59510946,1546115819
69719776,1749238824
105018383,1681782064
105018383,1679902576
21434538,258063650
16925198,176117074
27280018,2372773436
59510946,1999223260
21434538,1139895756
139720872,2179939951
27280018,2364208436
21434538,391062764
21006048,953021809
21434538,2345423341
105018383,1682052635
80294228,2310964996
21434538,792407777
105018383,1681930751
28053213,2163810111
33537614,1712439668
39790117,2168958509
21434538,1670326046
21434538,688771521
21434538,704568922
21434538,688793190
11095203,1215897214
105018383,1699396308
16231058,649991176
80294228,2128368418
4731209,1617096561
21434538,909907667
11095203,1988607751
16231058,738138980
4731209,1670753549
21434538,1779471414
59510946,1621222445
15968426,1170192857
16231058,544216293
4731209,1670563035
16231058,381915381
29306586,2313856247
105018383,1679847044
126646424,2265417171
59510946,1626417201
21434538,772328248
16925198,191181118
11095203,266768999
21434538,688810555
46742325,1653185541
59510946,1719223066
59510946,1718007496
105018383,1679855499
11095203,1898982760
21434538,249231691
15968426,1614379404
59510946,1621230004
15968426,1597536266
59510946,963394233
105018383,1682014490
5521250,2351730687
11095203,194051665
126646424,2265416986
105018383,1681866534
105018383,1681840213
126646424,2265417124
59510946,2224199549
59510946,1603327443
16231058,965832964
15968426,1436201414
59510946,1482596175
36259067,2102151051
21434538,270669753
21434538,338642570
21434538,1140051244
105018383,1681999266
59510946,963447502
83839765,1422658339
59510946,1546104563
21434538,753746541
59510946,2393743306
11095203,302324437
59510946,1595125135
16231058,381912112
83839765,1436312934
16231058,828722016
21434538,406953402
27280018,2376828317
59510946,1621197646
59510946,963426285
27280018,2376801758
9474968,274655704
21006048,420178715
5521250,2350195314
11095203,1445485887
21434538,1852603269
6001615,1429160889
59510946,1709457289
15968426,1070293106
59510946,1621208482
30896128,2195751283
11095203,83233537
21434538,999186135
21434538,1767247783
21434538,1576657811
27280018,1073233030
126646424,2265298215
59510946,1744228752
83839765,1459986891
83839765,1457376463
139720872,2239220987
59510946,963322560
16231058,577866701
6127698,751431353
6001615,1429154141
21434538,1139965868
59510946,2442726402
136374378,2255407026
21434538,254373609
11661108,1063998148
59510946,963430137
6001615,1424438523
105018383,1682113784
21434538,870804872
21434538,1469902789
125791663,2090640718
4731209,1670633941
4731209,1985471219
21006048,480789007
21434538,1665640687
21434538,666953522
21434538,248056646
59510946,1988484956
126646424,2265417031
105018383,1679677077
15968426,723029616
21434538,1101024033
11095203,1676555308
16231058,394171792
16925198,161545853
83839765,1452184207
59510946,1546087974
21434538,2017791038
136374378,2255337508
11095203,93988257
59510946,963380812
21006048,576744015
59510946,963376484
59510946,963344177
21434538,1205647621
21434538,1795304457
21434538,252788180
21434538,252804331
59510946,1866766793
21434538,688817006
15968426,722967660
16925198,398911395
16231058,763365578
11095203,83232658
16925198,161588859
6001615,1429158617
4731209,1466566370
15968426,1089919319
139720872,2375733126
4731209,848519701
15968426,1813890462
59510946,2222939366
16231058,791482253
16925198,1667365325
11095203,1986072869
11095203,1939507084
83839765,1404831955
21434538,1063286081
21434538,2048877815
21434538,2037218218
16231058,599153260
126646424,2265298214
15968426,1139653331
9153352,90881783
21434538,255483093
4731209,1690064917
59510946,2027771286
126646424,2265417032
15968426,722949348
16925198,174477856
36259067,1683601726
16231058,1194322634
59510946,963420016
29113221,1448107850
16925198,1733625290
21434538,1938661148
21434538,246397684
105018383,1681871708
105018383,1681757915
11095203,1116840407
59510946,2442745998
93522426,2450351635
27280018,2314156871
4731209,1868144846
21434538,248106340
4731209,1868149131
105018383,1682127439
9113768,181044074
59510946,1546097295
21434538,257161547
126646424,2265298213
11095203,834969253
22601147,1908457456
21434538,765870997
20443723,2110536669
139720872,2438848746
38180395,2505638187
157851344,2444938837
30765286,815575528
24928108,2123492810
3727251,1428559739
21668234,2384267076
3360381,2031588794
14758667,127746474
30765286,1178942805
3727251,1325538940
13693500,2017869394
2037043,1846690409
32112263,1228787642
2037043,836456820
14758667,2245087983
1034931,409515765
51558968,1871212837
9676922,531646725
3727251,1408682197
3727251,1457329690
9676922,1815170551
30765286,422040958
3867099,42714885
3727251,1457332696
3727251,2069640404
33388834,2211516640
14758667,1468264901
30765286,2230832633
14758667,120219944
3867099,14695558
3867099,1215806346
14758667,219155897
3727251,1169077599
3727251,1174461577
15557782,289007767
123788884,2242466870
3727251,1175157900
30765286,2106107038
14758667,1515651238
14758667,171635227
1034931,409362256
30765286,417361015
14758667,186001138
63005101,2320249319
51558968,1871212925
30765286,861020019
3727251,1898234443
3727251,2111597532
3867099,1423253157
3867099,385535064
11099101,822461902
3727251,1833919229
3727251,997382832
51558968,1871212552
3727251,2122128248
104965465,1698825238
51558968,1871212619
3727251,2368175688
30765286,1993136994
21668234,1772621269
3727251,1103729379
30729890,970562219
142283422,2444895026
123788884,2438608421
3727251,1325574689
30765286,1344541340
3867099,226265358
105792446,1871815244
104965465,1681574118
30765286,449799001
123788884,2267932944
3727251,1169080786
3727251,996703236
3867099,226275944
3727251,1645182465
51558968,1871212569
3727251,1618664092
30765286,1658573238
51558968,1871212567
30765286,825216159
66347255,1456169627
105792446,1871810149
43500882,1796371009
30765286,1178910086
3727251,1354300704
30765286,1654062633
10839760,2137482308
3727251,2012859605
3867099,43044824
30765286,952988770
30765286,422065557
30765286,734949734
63005101,1687599704
142283422,2399453215
152114588,2333974333
14758667,2401928088
30765286,2421112713
11099101,1760276398
15006789,138736013
100317821,2044720372
14758667,1438616544
11099101,120725626
3727251,1101084544
3727251,1169060558
3867099,210992877
14758667,2262969211
3867099,167295130
30729890,1681885241
3727251,1833923403
8093467,1698841743
30765286,417440047
1034931,409423767
30765286,1869193444
30765286,815569860
3867099,909085069
183773,691761
3727251,2010642425
3727251,1355254942
3867099,54141556
3727251,1752567969
112904803,2420655312
30765286,416792339
30765286,1544706060
3867099,894007956
10839760,1740569175
3727251,1836930490
30765286,1344749851
14758667,1838096918
3727251,1894589214
30765286,2492386088
3727251,1807562640
47795316,1833012913
3867099,238310823
2037043,2455766281
3001423,464529387
30765286,1923020319
21668234,1613764952
3727251,2417859802
3867099,1280679926
30765286,416789859
30765286,727398650
30765286,727396112
2037043,738817219
5027414,2439535710
3727251,996798922
51558968,1871212935
3727251,2368168493
28703716,1020210576
3727251,2010651344
3727251,1408676942
7547551,790393197
66347255,1585590998
30765286,417473881
104965465,1687087306
11099101,1561662572
30765286,2190041862
3867099,20010042
30765286,1554568452
30765286,422052750
3727251,1507795390
30765286,1870974650
14758667,1920701564
3867099,545647909
100317821,2062727307
30765286,734931920
104965465,1698149372
30765286,416797598
11099101,1319089055
3867099,25042756
3867099,34310589
9676922,537829539
3634817,314090828
3727251,1121508644
30765286,1731438495
649211,2204299052
30765286,1527144142
3867099,156197300
3727251,1836939829
66347255,1747490082
112904803,1974544470
63005101,2307928874
3727251,2089916578
3727251,1984058135
104965465,1686117834
142283422,2246919530
3867099,57458353
152114588,2286523390
30765286,1676676127
9676922,2209766761
3727251,2162117592
30765286,1654070845
3867099,1145240346
51558968,1871478845
3867099,43043486
142283422,2292209481
51558968,1871212616
30765286,952982617
152114588,2287935801
3727251,1807568930
104965465,1853622523
3867099,80022273
30729890,1312242572
30765286,449819548
3867099,226263056
123788884,2286771584
28703716,1020231372
3867099,29862326
3867099,1372936753
3727251,996633033
30765286,1972892828
14758667,1915486200
3867099,71970106
142283422,2246001116
30765286,1526179750
51558968,1871212573
32776958,2493265259
3867099,454106544
7174251,2214319303
2037043,1329145874
30765286,417415585
30765286,1896033469
30765286,416683687
63005101,1576760309
12108419,2062222471
14758667,171633700
30765286,422077282
3727251,2448759403
104965465,1708363277
30765286,2480744845
30765286,1498272451
3867099,14933046
9676922,1815015328
142283422,2474854673
15557782,828833906
63005101,2442657152
30765286,952965432
14758667,120211048
14758667,120346080
100317821,2044658786
3867099,338661684
14758667,2503559383
30765286,422007889
142283422,2447436474
3727251,2132840492
66347255,1618854192
14758667,2511290649
14758667,130269892
3727251,2448747533
152114588,2384985681
13693500,2268757437
51558968,1871212941
30765286,734914807
3727251,1325542719
30765286,422105861
3867099,37289001
11099101,144913990
30765286,833422216
2037043,738817274
15557782,289003666
3867099,1212726845
3867099,43050530
66347255,1769827762
3867099,248343183
14758667,120207337
3867099,1386459471
21668234,1868685909
3727251,1474833915
3727251,1485197897
3727251,2418188874
14758667,1461504672
2037043,738833914
66347255,1946998765
9676922,804156957
3727251,1450944412
66288766,1352680673
14758667,1731163928
3867099,901360505
14758667,1470964794
142283422,2453935516
30765286,2492425285
3727251,2310156749
14758667,1398439964
3727251,1354312031
30765286,1449322418
30765286,422084208
30765286,839635249
21668234,2041986965
3727251,1067740731
30765286,416782097
66347255,1807305129
30765286,417367026
117275831,2187513226
30765286,1972888632
3727251,2059586518
30765286,2113851167
10839760,1249267618
21668234,2272217015
3727251,1831329288
3867099,52525710
14758667,1468338272
51558968,1871478920
11099101,880718829
3727251,1021810509
3867099,226318158
30765286,1658566650
3727251,997311302
3867099,1016539800
3867099,177423253
30765286,862339608
13693500,2349753170
17546833,1906264876
21668234,1868659759
30765286,833429029
123788884,2500314705
3727251,1450939558
30765286,416762235
3727251,1807944682
69375814,2438665460
30765286,422063292
3727251,2010646322
3727251,1474829365
3727251,2012850451
3727251,1412962134
104965465,1698123131
3727251,2417846522
3727251,1836947432
62350030,1642289262
104965465,1698193203
30765286,862323064
3867099,226324577
3727251,1752565299
104965465,1730124451
112904803,2308804684
3867099,14695958
11099101,1364422989
3867099,174593674
3727251,1021826086
51558968,1871212843
3727251,1898230093
3727251,1354317595
11099101,514227361
63005101,1315484097
21668234,2477399773
3867099,47076240
9676922,1815200972
28703716,2356635904
3727251,1616712681
3727251,2368155496
30765286,1654070127
9676922,469645258
2037043,1587872204
3727251,996597549
59723647,2322560667
7751901,1910143056
14758667,2355405843
30729890,1015493233
30765286,2028815705
30765286,837944877
3867099,14933048
3727251,1474717064
7547551,1756735291
30765286,422091700
3867099,15173113
3727251,1040132808
51558968,1871212945
30765286,1526184840
3867099,80016867
104965465,1681545397
3727251,2122120940
51558968,1871478804
3867099,210909324
51558968,1871212920
3867099,454290139
3867099,66306191
3867099,266747195
3727251,2368161392
30765286,421993434
3727251,2012868586
3727251,2010673296
14758667,132813145
3727251,1067698789
3867099,16328497
3867099,11391910
14758667,120346449
14758667,1347815997
3867099,248359626
123788884,1963848401
28703716,847473167
15006789,149096893
3867099,43539999
3727251,1067683885
30765286,417452572
3727251,1856386957
30765286,422108419
14758667,120211442
2037043,738817224
30765286,1133496260
3727251,1408684275
3727251,1355264823
3727251,1103726189
30765286,416714778
30765286,416724757
63005101,2307786690
43500882,686947180
11099101,1322408465
66288766,1381993752
3727251,1856411027
3727251,2162109632
3727251,2010676975
14758667,2359444042
3867099,80021371
3727251,1039908014
2037043,1445906230
30765286,422087401
3867099,324205039
30765286,461660655
10839760,1387469095
142283422,2345978596
3727251,1983743122
14758667,225887695
11099101,77063089
14758667,1938617518
152114588,2296668047
11099101,872025890
30765286,734946754
3727251,1856405771
20170030,1465940296
30765286,889504380
3727251,2034894179
30765286,1896057321
3727251,1836935673
28703716,626527680
30765286,917998573
3867099,891029978
2037043,1036142687
3360381,2012487393
3727251,1894600573
3727251,1039913902
13693500,2275456726
5027414,2152864762
30765286,862353405
3727251,1916436289
3727251,1618657186
3727251,1507803758
3727251,2111624281
3727251,996000855
183773,691644
3867099,18319963
30765286,1294784201
14758667,2359498594
3867099,71972741
30765286,422001980
3867099,312657665
30765286,1993133445
66288766,1464727158
11099101,822275225
3727251,1457315639
3867099,14695202
15006789,1786528409
21668234,2323793696
2037043,738833993
21668234,959440500
37976144,2154760937
18961770,2299703069
88113373,2483515284
15189422,2110860128
6287642,1952343623
3697037,2161747003
37184797,2287304384
15189422,1922540029
3697037,1718674353
15189422,2110756486
3697037,1521983180
37184797,2282228837
6574065,167989619
3697037,1829258005
18961770,2300245853
18961770,2299703059
3697037,2000810044
57322897,1207751481
3697037,2105958605
3697037,312379687
14026089,2087763917
18961770,2299702307
37976144,2214855067
15189422,1922143283
15189422,2139687433
14026089,2111153575
140053104,2223708024
91133942,2343409737
3697037,1477135503
9280766,494065157
14026089,2347426410
18961770,2255699478
3697037,848793468
6287642,723735488
37184797,2266711659
3697037,1086405503
3697037,1269615519
18961770,2300245924
18961770,2299703019
3697037,1153150771
15189422,377990836
18961770,2300245326
3697037,1321564615
18961770,2300245201
3697037,1405787506
31169310,937788832
3632765,1747254215
3697037,2494574874
18961770,2300245863
57322897,1152833385
96418836,1895514970
3697037,1410060609
18961770,2281787476
18961770,2299703055
15189422,2423538245
15189422,2247548357
6287642,2504064097
15189422,1745192061
3697037,1174097895
15189422,133599915
18961770,2299702141
18961770,2255709326
37976144,1926700078
18961770,2300246658
37976144,2211237627
3697037,2106302253
3632765,2401395978
3697037,2251956923
15189422,2118785526
18961770,2300245866
14026089,2173857431
3697037,1873240471
6287642,1429954744
3697037,1052561718
24260640,1507590441
37976144,2206227892
3697037,819962951
3697037,1587854319
15189422,237993878
88113373,1466985834
60717823,2021002656
15189422,127547480
18961770,2299703947
3697037,1208894540
18961770,2299702255
3697037,1521961943
31169310,453554516
3697037,1368160643
41426876,832828993
15189422,2139760701
18961770,2299702971
3697037,1650114465
88113373,1914688715
3697037,1643866176
3697037,1846586075
3697037,1819888440
18961770,2299702226
18961770,2300245209
18961770,2255709591
15189422,2123129211
3697037,1738013027
37976144,1740672349
37184797,2332364299
3697037,1304495632
41426876,832823749
37184797,2331883355
88113373,1474035458
129830388,1958094568
18961770,2300246668
23841583,758320432
37976144,1860349374
18961770,2300246910
6574065,97080720
15189422,2216236967
3697037,668029322
8937625,505403187
14026089,2094604782
3697037,2249604340
60717823,2403554442
88113373,1912644123
39412256,2382066332
18961770,2300245280
18961770,2299703935
3697037,804387774
18961770,2300245870
3697037,1595602404
14026089,2087806317
18961770,2300245226
3697037,993893556
3697037,2180511655
1301341,2164552400
18961770,2281787527
15189422,127364007
18961770,2255699518
37184797,2282252103
18961770,2255699555
3697037,2149004961
3697037,1866153868
3697037,1530322385
3697037,1634808512
3697037,1472497866
3697037,1645826234
3697037,1435818348
3697037,1468805075
15189422,2220697340
3697037,1536213838
3697037,999322521
15189422,675276534
18961770,2299703075
3697037,2307206416
57322897,1681727947
41426876,832826764
37184797,2286701353
3632765,845860957
18961770,2300246615
3697037,999034007
15189422,2216401435
18961770,2300245794
37184797,2286693531
15189422,1434847701
3697037,2310202457
18961770,2299703015
15189422,1922133972
3697037,885414313
3697037,1517652089
3697037,1612704417
18961770,2299703018
18961770,2300246001
3697037,1357753209
25998110,1554709542
3697037,1461841748
31169310,1627834470
39112715,699160139
18961770,2255699324
23841583,750687355
3697037,1998230988
15189422,1743968998
18961770,2299703933
18961770,2299702340
15189422,2139717398
15189422,2123157083
18961770,2300245967
18961770,2299702100
3697037,1770393007
3697037,1458399472
18961770,2299702239
3697037,1541522117
3697037,1299591291
3632765,2301697116
3697037,2371794835
3697037,1467939057
18961770,2255699438
37976144,1859084378
6287642,2057933783
37976144,988076603
3697037,1442725986
3697037,1396558653
3697037,2106111895
18961770,2300245190
18961770,2300246926
15189422,127543522
3697037,1540939059
3697037,2488962511
37976144,2103260217
6287642,2077968025
63185059,2401039684
37184797,2332348404
6574065,97919777
37184797,2313625939
3697037,913307425
37184797,2313351965
3697037,1074928185
6287642,637932501
129830388,1958098505
3697037,1905004812
15189422,2216316686
15189422,2331060967
9280766,94304457
18961770,2300245167
3697037,1969623494
37184797,2266563859
3697037,1605899479
3697037,1564348598
3697037,1302491711
37976144,2036591670
37184797,2313338715
18961770,2300245840
3697037,2176508945
3697037,1543311679
31169310,451625619
15189422,363588092
15189422,2216432133
41426876,926382000
129830388,1958107981
18961770,2255709508
3697037,1596310512
14026089,2385206502
45195020,1969162308
3697037,1549345408
3697037,1019531401
15189422,2406247875
18961770,2299702140
88113373,1899020296
3697037,2302957174
18961770,2300246618
37184797,2282200993
6287642,773876117
3697037,2504137929
18961770,2255699557
37976144,2230795699
3697037,1862038279
37184797,2286710630
3632765,1131121852
37184797,2287302526
108210891,1880596995
3697037,2100404382
6287642,631406312
3697037,2492786368
3697037,1628200563
15189422,1922534777
88113373,1788765215
14026089,2173489505
18961770,2299703007
18961770,2300246613
88113373,1741494427
18961770,2299702330
60717823,2475130263
15189422,1934278543
3697037,826132917
3697037,609644749
3697037,1406582803
18961770,2299702370
18961770,2299702099
3697037,1147644106
3697037,1682468938
3697037,2361578301
3632765,2301695774
15189422,1884114831
3697037,1075605487
3697037,1507252004
3697037,1302562876
3697037,2461980735
3697037,1117368896
3697037,1046242032
3697037,2505301682
3697037,716169458
18961770,2300245818
3632765,2030880332
3697037,1637990534
18961770,2300245959
37976144,2214842935
15189422,237987538
16306511,255887952
18961770,2300245934
6287642,2504045256
57322897,1419596161
15189422,2432489108
37976144,1812743517
3697037,1550545410
18961770,2300245239
60717823,2136685813
18961770,2299702265
37976144,1746806214
3697037,1108250677
15189422,1934283318
16306511,2213503442
3697037,2317539683
57322897,1159092366
45195020,732002737
15189422,2324219860
3697037,1068863285
6287642,1427973413
3697037,1465905923
15189422,1353329217
129830388,2066168942
3697037,1609004428
96418836,1894989440
18961770,2300245910
15189422,1824764924
15189422,131897877
15189422,382398874
18961770,2255699664
18961770,2281787531
47132894,2403958327
3697037,1459909522
18961770,2300246643
18961770,2300245216
3697037,2344728757
3697037,888698324
15189422,131884206
3697037,1104484249
23841583,764646079
6287642,1429168404
63185059,2447583407
18961770,2255699326
3697037,2170320718
6287642,621334009
3697037,1498113646
3697037,1413637744
15383692,1518101255
3697037,1394897207
6287642,2108149551
18961770,2255699280
37184797,2282247426
129830388,1950730378
52231520,831943220
3697037,1046186485
7975631,699116582
37184797,2282224188
3697037,54815202
15189422,2406030972
3697037,1856809208
129830388,1950789409
3697037,1448853267
129830388,2265493242
15189422,2317867638
3632765,1755409020
37976144,2493050056
18961770,2255699721
18961770,2300246629
18961770,2299703070
15189422,2142794483
3697037,1173733504
18961770,2300246692
18961770,2299703005
18961770,2299702357
37184797,2291678032
6287642,2130546574
31169310,1726233870
3540148,2077060076
3697037,1052346741
15189422,1922542433
3697037,526007101
3697037,1459447215
3697037,1561678998
18961770,2255699434
3697037,1549439391
18961770,2300245327
15189422,1922524350
3697037,1643777630
96418836,1895001741
15189422,2424579179
1301341,2027324045
3697037,956033845
3697037,905086886
3697037,935308771
37976144,2061545167
6574065,110621632
3697037,1022043145
3697037,1524909505
18961770,2255699264
3697037,1581452708
14026089,2087667663
1301341,3019878
37976144,1869643484
18961770,2299702993
3697037,1321490942
18961770,2255699352
18961770,2299703056
18961770,2300246638
8937625,2011114667
18961770,2299702222
3697037,1618223116
18961770,2255709506
6574065,54837592
18961770,2299703113
18961770,2255709571
37184797,2287241297
3697037,1528285126
3697037,1653540860
37976144,575201723
3697037,2341342393
9419382,310137538
15189422,2414614128
6287642,1260057864
15189422,377395362
14026089,2385100599
37976144,1848271969
6287642,746368454
88113373,1849637088
37976144,2036544820
15383692,1574539115
3697037,1706858899
3697037,627989703
73990639,1515926244
3632765,2222510596
18961770,2255709411
14026089,2385159453
37976144,2206386794
18961770,2255709620
18961770,2300246693
3697037,1728540197
15189422,2007307708
3697037,1350750601
18961770,2255699713
3632765,812194890
39112715,699115596
18961770,2255709585
14026089,2087795782
3697037,1880655603
22649054,1919203476
21804685,2337586879
9024814,1961969902
18961770,2255699625
3632765,2390784549
140053104,2223727013
18961770,2300246655
18961770,2255709069
3697037,1052533482
37184797,2286696311
3697037,1596020810
3697037,1170538169
18961770,2255709481
3697037,1321542198
3697037,1394786828
37976144,575213210
37976144,2205916208
18961770,2299702259
3697037,1644464307
6287642,2504017181
15189422,2324157912
47477942,1618201723
18961770,2255699685
3697037,2303019407
18961770,2255709530
37976144,2205891908
15189422,2236995332
3697037,2450290180
3697037,1550692150
3697037,1573007484
14026089,2347450620
88113373,2170686213
18961770,2300246622
31169310,1722416353
3697037,993864227
37976144,1942220105
18961770,2255709273
18961770,2299703053
3634672,34664580
3697037,1505125662
15189422,1998922567
3697037,1581862572
37976144,2161835863
57322897,2401526767
3697037,2341250684
37976144,2061533059
3697037,2206810732
88113373,1474124741
37976144,1500367421
3697037,1549591647
18961770,2300245792
6287642,1370255936
9419382,1778343746
18961770,2255699415
9280766,165240262
6287642,784200561
3697037,2176435418
3632765,717185769
18961770,2300245185
14026089,2111131153
3634672,34670274
3632765,1112024238
15189422,2102954185
15189422,2216299725
37976144,2211317611
3697037,1918073165
14026089,2094613086
3697037,2356295853
18961770,2300246564
3697037,1164462372
88113373,2498561696
37976144,1977804758
3697037,848773154
129830388,1958113218
15189422,489915508
18961770,2300246601
3697037,840561649
3697037,90103523
3632765,893794187
60717823,2420090796
18961770,2300246606
3697037,1321581959
18961770,2299702242
3697037,1596040951
3697037,1966874282
91133942,2435853486
3697037,1107903969
37184797,2282216685
15189422,1743963315
37184797,2332294109
16306511,215663044
18961770,2255709453
3697037,1657575035
3697037,1427860227
3697037,818301864
18961770,2299703101
23841583,1442564632
3697037,2121123233
3697037,1141737415
18961770,2255709039
6287642,2009593860
14026089,2087639010
15189422,2171561952
18961770,2255709340
14026089,2347413015
3697037,62499426
3697037,1701334999
3697037,1810914689
18961770,2300245260
14026089,2087810064
18961770,2255699620
37976144,1869587687
23841583,922484350
23841583,2132779407
3697037,2249562189
37976144,2462277096
6287642,2009625518
3697037,1669516257
3697037,1517860572
14026089,2094584573
18961770,2255699697
18961770,2299702149
3697037,1984144856
15189422,2103017796
37184797,2282206398
18961770,2300246681
15703908,1787276247
3632765,1739680924
18961770,2255709533
15189422,2102223181
15189422,1435752547
14026089,2347422071
6287642,2108148425
15189422,2219713943
3697037,576936672
15189422,1860573039
18961770,2300245808
18961770,2300245867
88113373,2242392052
3697037,1650467697
18961770,2300245969
16306511,2157029947
18961770,2299702261
3697037,1561019818
18961770,2255709029
6287642,746801198
3697037,862208033
18961770,2300245318
3697037,1575614257
37184797,2287280010
88113373,1830702544
60717823,2475054077
88113373,1985359593
18961770,2300245971
15189422,1922121782
15189422,1978920301
18961770,2299703098
3697037,2249520584
37976144,1728406982
18961770,2299702954
18961770,2300245243
3697037,2161707487
3697037,888719401
3697037,1046203279
3697037,2456140677
18961770,2281787508
18961770,2255699658
6287642,2170163357
3697037,1405803856
3697037,1596376564
3697037,1133657902
18961770,2300245251
3697037,894790649
60717823,2475075887
3697037,1486250996
39112715,699146953
31169310,867748623
3697037,2341223343
18961770,2255709420
4029096,60001905
15189422,344082281
3697037,1232095144
18961770,2255709492
18961770,2299702206
3697037,760595313
3697037,1918723230
57322897,2446380683
18961770,2300246650
57322897,2015250588
18961770,2300245193
55407703,2259729169
3697037,1758659911
3697037,1482490416
18961770,2281787498
18961770,2255709314
57322897,1064157314
37976144,2245634842
8937625,1877473343
37184797,2266419334
18961770,2299703112
15189422,1999121016
1301341,2274273790
3697037,1480854594
18961770,2255699665
37976144,1834891242
3697037,1866175359
18961770,2255709357
18961770,2299703027
88113373,1467212845
18961770,2300245803
37184797,2266540624
3697037,1022090531
3697037,1065644694
37184797,2332359550
37184797,2287286643
3697037,2090138340
3697037,1193276212
3697037,2021453078
63185059,2447548612
3697037,1923372744
3697037,312488797
3697037,2092276552
88113373,2013039219
15189422,1884149499
15189422,2219722349
3697037,1424377336
3697037,1394645153
3697037,1665702792
18961770,2300246666
15189422,133605129
6287642,2009610698
3948033,428500441
3697037,1921362943
3697037,1208192425
57322897,2026005130
3697037,1354276399
18961770,2255709164
23841583,884213123
1644923,2044841183
18961770,2299702263
3697037,2341288699
88113373,2057198412
18961770,2255699633
88113373,2500883477
11664658,296920541
37976144,2001006758
18961770,2255699692
31169310,968190144
3697037,1164394048
3697037,1091378655
57322897,2401517097
3697037,2249741498
37976144,1871795384
88113373,1976203384
22649054,2327019035
37184797,2286703622
88113373,2013103082
63185059,2401086474
18961770,2299702978
15189422,2057050121
37976144,1858947888
73990639,1512904168
3697037,1650428318
3697037,1087380949
3697037,603431815
3697037,1747083387
18961770,2255699663
18961770,2300245283
18961770,2255699257
3697037,1231226997
18961770,2299702130
3697037,2092501047
18961770,2255699642
3697037,2075026813
19473686,1466559983
3697037,2488538942
37184797,2282240176
3697037,1511473087
18961770,2300245976
3697037,1862094827
18961770,2255699412
23841583,1303338833
18961770,2300245913
3632765,2179691833
18961770,2300246620
15189422,1417297700
18961770,2300245215
47477942,1618182991
3697037,1606197987
15189422,2110682907
18961770,2300245196
18961770,2300246589
6287642,2497201328
18961770,2255699715
3697037,1006515820
3697037,1278588193
3697037,1086619320
3697037,1108203029
3697037,1133629565
3632765,2179686209
3697037,1539553726
15189422,127541055
3697037,1065621141
18961770,2299702195
15189422,2216365810
37184797,2266869855
18961770,2299702331
3632765,2313854055
18961770,2299702342
18961770,2300245920
18961770,2299703082
3697037,1623260353
3697037,1549642735
11664658,307603809
18961770,2300246602
18961770,2300245907
3697037,1606106587
3697037,1117379704
3697037,1065824081
18961770,2300246587
3697037,1102944113
3697037,252295427
6287642,937730363
37184797,2282255920
37184797,2313785478
18961770,2299702339
3697037,1374189417
15189422,1931555568
47132894,2516231409
31169310,425438146
18961770,2300245307
3632765,1133424473
18961770,2299703000
18961770,2255709254
37976144,1878717290
3697037,1325947550
18961770,2300246567
18961770,2300245183
3697037,1612678760
3632765,2406674160
15189422,2108280104
18961770,2299702966
25287857,2178485839
18961770,2299702315
15189422,1922533721
3697037,1341382780
15189422,1743796798
15189422,2197970178
3697037,2307314379
60717823,2136657092
18961770,2300245163
88113373,1775646749
3697037,1278573291
3632765,1647420376
18961770,2299703106
18961770,2300246688
3697037,1918090809
18961770,2299702317
15189422,2102230695
1301341,1517634710
37976144,1832989222
37976144,1947747247
3697037,1414670898
18961770,2255709575
18961770,2300245333
3697037,285012484
15189422,2368543599
41426876,846753345
3632765,2312808536
3697037,1315508790
6463693,443387213
15189422,1884125685
15189422,344060653
18961770,2255699263
3697037,2188214245
18961770,2299702097
4390288,30165169
3697037,1686992609
18961770,2299702367
3697037,1518744258
3697037,1045496027
18961770,2300246576
3697037,1786476522
18961770,2300245964
3697037,1641361765
18961770,2255699559
18961770,2299703180
3697037,901615086
3697037,988302811
9280766,718305383
18961770,2255709446
